time_stamp,Close,AAPL,ADBE,ADP,AMD,AMGN,AMZN,AVGO,BIIB,BKNG,CHTR,CMCSA,COST,CSCO,GILD,GOOGL,INTC,ISRG,JD,MRNA,MSFT,NFLX,NVDA,PEP,PYPL,QCOM,REGN,TMUS,TSLA,TXN,VRTX,^IXIC
2006-01-31,457.3340148925781,2.6967859268188477,39.72999954223633,34.84723663330078,41.79999923706055,72.88999938964844,2.240999937057495,16.18000030517578,44.75,22.049999237060547,35.0,9.273332595825195,49.88999938964844,18.56999969482422,15.217499732971191,10.827326774597168,21.260000228881836,15.252222061157227,20.899999618530273,18.600000381469727,28.149999618530273,3.93571400642395,3.74666690826416,57.18000030517578,36.709999084472656,47.959999084472656,15.229999542236328,54.79999923706055,1.5926669836044312,29.229999542236328,35.720001220703125,2305.820068359375
2006-02-01,457.3340148925781,2.693571090698242,40.5099983215332,35.03757095336914,42.099998474121094,76.19000244140625,2.1989998817443848,16.18000030517578,45.27000045776367,21.899999618530273,35.0,9.329999923706055,49.5,18.579999923706055,15.3774995803833,10.05455493927002,21.549999237060547,14.40666675567627,20.899999618530273,18.600000381469727,28.040000915527344,3.872857093811035,3.749166965484619,57.27000045776367,36.709999084472656,47.93000030517578,15.770000457763672,54.79999923706055,1.5926669836044312,29.770000457763672,36.04999923706055,2310.56005859375
2006-02-02,457.3340148925781,2.575000047683716,39.38999938964844,34.99791717529297,41.02000045776367,74.66000366210938,2.13700008392334,16.18000030517578,45.150001525878906,21.700000762939453,35.0,9.006667137145996,50.209999084472656,18.3700008392334,15.177499771118164,9.910910606384277,21.200000762939453,14.140000343322754,20.899999618530273,18.600000381469727,27.68000030517578,3.7285709381103516,3.634999990463257,57.45000076293945,36.709999084472656,46.880001068115234,15.680000305175781,54.79999923706055,1.5926669836044312,29.760000228881836,35.08000183105469,2281.570068359375
2006-02-03,457.3340148925781,2.566071033477783,39.20000076293945,34.89482116699219,39.540000915527344,74.62000274658203,1.9164999723434448,16.18000030517578,44.91999816894531,21.709999084472656,35.0,9.026666641235352,49.45000076293945,18.149999618530273,15.175000190734863,9.548297882080078,20.739999771118164,12.743332862854004,20.899999618530273,18.600000381469727,27.540000915527344,3.7300000190734863,3.668333053588867,57.34000015258789,36.709999084472656,46.08000183105469,16.190000534057617,54.79999923706055,1.5926669836044312,30.0,34.540000915527344,2262.580078125
2006-02-06,457.3340148925781,2.4035708904266357,39.52000045776367,34.942405700683594,41.220001220703125,73.5,1.8975000381469727,16.18000030517578,44.2400016784668,21.489999771118164,35.0,8.979999542236328,49.27000045776367,17.829999923706055,15.005000114440918,9.637137413024902,20.610000610351562,11.854443550109863,20.899999618530273,18.600000381469727,27.170000076293945,3.754286050796509,3.771667003631592,56.77000045776367,36.709999084472656,45.93000030517578,15.890000343322754,54.79999923706055,1.5926669836044312,30.540000915527344,34.29999923706055,2258.800048828125
2006-02-07,457.3340148925781,2.414285898208618,39.2599983215332,35.16446304321289,41.0099983215332,72.94000244140625,1.8760000467300415,16.18000030517578,44.59000015258789,21.059999465942383,35.0,8.946666717529297,48.720001220703125,18.09000015258789,15.085000038146973,9.207206726074219,20.670000076293945,11.167778015136719,20.899999618530273,18.600000381469727,26.940000534057617,3.70285701751709,3.637500047683716,56.86000061035156,36.709999084472656,45.72999954223633,15.479999542236328,54.79999923706055,1.5926669836044312,30.6200008392334,36.11000061035156,2244.9599609375
2006-02-08,457.3340148925781,2.4574999809265137,38.79999923706055,35.798912048339844,40.86000061035156,72.05000305175781,1.9084999561309814,16.18000030517578,44.529998779296875,21.700000762939453,35.0,9.006667137145996,49.06999969482422,19.399999618530273,14.845000267028809,9.236235618591309,20.670000076293945,10.882222175598145,20.899999618530273,18.600000381469727,26.90999984741211,3.5914289951324463,3.742500066757202,57.279998779296875,36.709999084472656,46.970001220703125,15.40999984741211,54.79999923706055,1.5926669836044312,30.719999313354492,36.93000030517578,2266.97998046875
2006-02-09,457.3340148925781,2.319643020629883,38.119998931884766,36.18751525878906,40.060001373291016,71.01000213623047,1.8995000123977661,16.18000030517578,44.2400016784668,21.479999542236328,35.0,8.869999885559082,48.970001220703125,19.549999237060547,14.582500457763672,8.978227615356445,21.0,11.277777671813965,20.899999618530273,18.600000381469727,26.65999984741211,3.5114290714263916,3.6791670322418213,57.709999084472656,36.709999084472656,46.15999984741211,15.3100004196167,54.79999923706055,1.5926669836044312,31.049999237060547,36.40999984741211,2255.8701171875
2006-02-10,457.3340148925781,2.4039289951324463,38.689998626708984,36.2430305480957,40.099998474121094,71.44999694824219,1.9259999990463257,16.18000030517578,44.27000045776367,21.969999313354492,35.0,8.850000381469727,49.7400016784668,19.760000228881836,14.774999618530273,9.074323654174805,21.290000915527344,11.464444160461426,20.899999618530273,18.600000381469727,26.690000534057617,3.632857084274292,3.6583330631256104,57.93000030517578,36.709999084472656,46.65999984741211,15.329999923706055,54.79999923706055,1.5926669836044312,30.90999984741211,35.900001525878906,2261.8798828125
2006-02-13,457.3340148925781,2.3110709190368652,38.189998626708984,36.013038635253906,38.959999084472656,71.13999938964844,1.8930000066757202,16.18000030517578,43.709999084472656,21.790000915527344,35.0,8.733332633972168,50.11000061035156,19.549999237060547,14.795000076293945,8.651150703430176,21.1299991607666,11.224444389343262,20.899999618530273,18.600000381469727,26.389999389648438,3.604285955429077,3.670833110809326,57.599998474121094,36.709999084472656,45.95000076293945,14.989999771118164,54.79999923706055,1.5926669836044312,30.479999542236328,34.4900016784668,2239.81005859375
2006-02-14,457.3340148925781,2.4157140254974365,38.130001068115234,36.155792236328125,40.220001220703125,71.93000030517578,1.912500023841858,16.18000030517578,44.380001068115234,22.760000228881836,35.0,8.850000381469727,51.18000030517578,19.700000762939453,15.072500228881836,8.591591835021973,21.3700008392334,11.355555534362793,20.899999618530273,18.600000381469727,26.649999618530273,3.512856960296631,3.677500009536743,57.95000076293945,36.709999084472656,47.599998474121094,15.3100004196167,54.79999923706055,1.5926669836044312,30.559999465942383,36.16999816894531,2262.169921875
2006-02-15,457.3340148925781,2.4721429347991943,37.650001525878906,35.7037467956543,40.2400016784668,72.97000122070312,1.9630000591278076,16.18000030517578,45.720001220703125,23.030000686645508,35.0,8.846667289733887,51.56999969482422,19.940000534057617,15.297499656677246,8.56806755065918,21.350000381469727,11.352222442626953,20.899999618530273,18.600000381469727,26.8799991607666,3.56428599357605,3.748332977294922,57.880001068115234,36.709999084472656,47.34000015258789,15.579999923706055,54.79999923706055,1.5926669836044312,30.6200008392334,36.720001220703125,2276.429931640625
2006-02-16,457.3340148925781,2.5203568935394287,38.58000183105469,35.648231506347656,41.7400016784668,73.97000122070312,1.9574999809265137,16.18000030517578,47.33000183105469,22.350000381469727,35.0,8.83666706085205,51.7400016784668,19.979999542236328,15.375,9.170671463012695,21.350000381469727,11.20888900756836,20.899999618530273,18.600000381469727,26.809999465942383,3.5928568840026855,3.933332920074463,58.70000076293945,36.709999084472656,48.099998474121094,15.710000038146973,54.79999923706055,1.5926669836044312,31.75,37.40999984741211,2294.6298828125
2006-02-17,457.3340148925781,2.510356903076172,37.79999923706055,35.56099319458008,40.33000183105469,74.88999938964844,1.9594999551773071,16.18000030517578,47.060001373291016,23.40999984741211,35.0,8.770000457763672,50.97999954223633,19.860000610351562,15.364999771118164,9.227977752685547,20.610000610351562,10.768889427185059,20.899999618530273,18.600000381469727,26.700000762939453,3.568571090698242,3.9558329582214355,58.91999816894531,36.709999084472656,48.310001373291016,15.09000015258789,54.79999923706055,1.5926669836044312,31.479999542236328,37.72999954223633,2282.360107421875
2006-02-21,457.3340148925781,2.4671430587768555,38.099998474121094,35.25962829589844,40.04999923706055,74.52999877929688,1.9144999980926514,16.18000030517578,46.099998474121094,22.959999084472656,35.0,8.75,50.70000076293945,19.579999923706055,14.994999885559082,9.173924446105957,20.6200008392334,10.147777557373047,20.899999618530273,18.600000381469727,26.540000915527344,3.677143096923828,3.87166690826416,58.84000015258789,36.709999084472656,46.939998626708984,15.279999732971191,54.79999923706055,1.5926669836044312,30.649999618530273,37.38999938964844,2262.9599609375
2006-02-22,457.3340148925781,2.54714298248291,38.7599983215332,35.402381896972656,40.79999923706055,75.08000183105469,1.9359999895095825,16.18000030517578,47.31999969482422,23.020000457763672,35.0,8.84000015258789,51.5099983215332,19.670000076293945,15.467499732971191,9.146395683288574,20.149999618530273,10.359999656677246,20.899999618530273,18.600000381469727,26.719999313354492,3.7671430110931396,3.865000009536743,59.0,36.709999084472656,47.779998779296875,15.119999885559082,54.79999923706055,1.5926669836044312,31.020000457763672,38.63999938964844,2283.169921875
2006-02-23,457.3340148925781,2.5625,38.77000045776367,35.553062438964844,40.38999938964844,74.69000244140625,1.8949999809265137,16.18000030517578,48.5,23.360000610351562,35.0,8.850000381469727,51.11000061035156,19.719999313354492,15.319999694824219,9.461211204528809,20.290000915527344,10.098889350891113,20.899999618530273,18.600000381469727,26.65999984741211,3.6728570461273193,3.805833101272583,59.65999984741211,36.709999084472656,46.93000030517578,15.039999961853027,54.79999923706055,1.5926669836044312,29.860000610351562,41.61000061035156,2279.320068359375
2006-02-24,457.3340148925781,2.552143096923828,38.34000015258789,35.60064697265625,40.540000915527344,74.75,1.9175000190734863,16.18000030517578,49.58000183105469,23.899999618530273,35.0,8.829999923706055,50.689998626708984,19.850000381469727,15.414999961853027,9.444443702697754,20.360000610351562,10.534443855285645,20.899999618530273,18.600000381469727,26.6299991607666,3.7114291191101074,3.805000066757202,59.540000915527344,36.709999084472656,47.189998626708984,16.0,54.79999923706055,1.5926669836044312,29.68000030517578,43.20000076293945,2287.0400390625
2006-02-27,457.3340148925781,2.5353569984436035,39.189998626708984,36.6871452331543,40.619998931884766,75.4800033569336,1.9005000591278076,16.18000030517578,50.099998474121094,24.770000457763672,35.0,8.946666717529297,51.61000061035156,19.969999313354492,15.917499542236328,9.769268989562988,20.520000457763672,10.479999542236328,20.899999618530273,18.600000381469727,27.049999237060547,3.7899999618530273,3.959167003631592,59.5099983215332,36.709999084472656,48.349998474121094,17.5,54.79999923706055,1.5926669836044312,29.639999389648438,44.20000076293945,2307.179931640625
2006-02-28,457.3340148925781,2.446070909500122,38.54999923706055,36.631629943847656,38.66999816894531,75.4800033569336,1.871999979019165,16.18000030517578,47.25,24.549999237060547,35.0,8.94333267211914,51.189998626708984,20.239999771118164,15.567500114440918,9.074575424194336,20.600000381469727,10.022221565246582,20.899999618530273,18.600000381469727,26.8700008392334,3.8299999237060547,3.927500009536743,59.11000061035156,36.709999084472656,47.15999984741211,16.3700008392334,54.79999923706055,1.5926669836044312,29.850000381469727,43.2400016784668,2281.389892578125
2006-03-01,457.3340148925781,2.4678568840026855,39.040000915527344,36.65542221069336,40.06999969482422,76.05000305175781,1.8559999465942383,16.18000030517578,46.95000076293945,24.84000015258789,35.0,9.123332977294922,52.189998626708984,21.059999465942383,15.262499809265137,9.129129409790039,20.799999237060547,10.266667366027832,20.899999618530273,18.600000381469727,27.139999389648438,3.835714101791382,4.076666831970215,59.25,36.709999084472656,48.029998779296875,16.770000457763672,54.79999923706055,1.5926669836044312,32.18000030517578,44.099998474121094,2314.639892578125
2006-03-02,457.3340148925781,2.4860711097717285,38.810001373291016,36.53646469116211,41.33000183105469,76.47000122070312,1.843999981880188,16.18000030517578,46.36000061035156,24.8700008392334,35.0,9.126667022705078,52.79999923706055,20.8799991607666,15.322500228881836,9.420671463012695,20.489999771118164,10.176667213439941,20.899999618530273,18.600000381469727,26.969999313354492,3.8299999237060547,4.082499980926514,59.279998779296875,36.709999084472656,47.83000183105469,17.299999237060547,54.79999923706055,1.5926669836044312,32.349998474121094,43.9900016784668,2311.110107421875
2006-03-03,457.3340148925781,2.4185709953308105,39.04999923706055,36.703006744384766,39.5099983215332,75.38999938964844,1.8604999780654907,16.18000030517578,45.5,24.649999618530273,35.0,9.05666732788086,53.52000045776367,21.040000915527344,15.022500038146973,9.463964462280273,20.31999969482422,10.04111099243164,20.899999618530273,18.600000381469727,26.93000030517578,3.822856903076172,4.0966668128967285,59.47999954223633,36.709999084472656,47.630001068115234,17.149999618530273,54.79999923706055,1.5926669836044312,32.290000915527344,43.810001373291016,2302.60009765625
2006-03-06,457.3340148925781,2.338571071624756,38.43000030517578,36.4888801574707,39.38999938964844,73.55000305175781,1.843000054359436,16.18000030517578,45.5099983215332,23.959999084472656,35.0,9.020000457763672,53.7599983215332,21.049999237060547,14.875,9.211711883544922,20.299999237060547,9.976667404174805,20.899999618530273,18.600000381469727,26.90999984741211,3.6600000858306885,4.0883331298828125,59.68000030517578,36.709999084472656,47.2400016784668,18.0,54.79999923706055,1.5926669836044312,32.33000183105469,43.41999816894531,2286.030029296875
2006-03-07,457.3340148925781,2.3682138919830322,38.11000061035156,36.32233428955078,38.27000045776367,73.79000091552734,1.846500039100647,16.18000030517578,45.5099983215332,23.510000228881836,35.0,8.920000076293945,53.619998931884766,20.8700008392334,14.772500038146973,9.120369911193848,20.059999465942383,9.781110763549805,20.899999618530273,18.600000381469727,27.059999465942383,3.6371428966522217,4.0183329582214355,59.7599983215332,36.709999084472656,47.86000061035156,17.15999984741211,54.79999923706055,1.5926669836044312,31.260000228881836,39.650001525878906,2268.3798828125
2006-03-08,457.3340148925781,2.3450000286102295,37.779998779296875,36.76645278930664,37.09000015258789,74.19999694824219,1.840499997138977,16.18000030517578,45.5099983215332,23.3799991607666,35.0,8.90666675567627,53.77000045776367,20.860000610351562,15.194999694824219,8.855855941772461,20.010000228881836,9.777777671813965,20.899999618530273,18.600000381469727,27.25,3.5899999141693115,3.998332977294922,59.81999969482422,36.709999084472656,49.529998779296875,17.280000686645508,54.79999923706055,1.5926669836044312,31.34000015258789,40.279998779296875,2267.4599609375
2006-03-09,457.3340148925781,2.2832140922546387,37.439998626708984,37.29780578613281,36.209999084472656,73.58000183105469,1.805999994277954,16.18000030517578,47.540000915527344,23.299999237060547,35.0,8.779999732971191,53.06999969482422,20.440000534057617,15.142499923706055,8.58358383178711,19.75,9.88888931274414,20.899999618530273,18.600000381469727,27.0,3.607142925262451,4.019166946411133,60.0,36.709999084472656,48.099998474121094,16.299999237060547,54.79999923706055,1.5926669836044312,30.81999969482422,37.97999954223633,2249.719970703125
2006-03-10,457.3340148925781,2.2567861080169678,37.209999084472656,37.82122802734375,36.630001068115234,73.48999786376953,1.8109999895095825,16.18000030517578,47.779998779296875,23.959999084472656,35.0,8.75,53.970001220703125,20.81999969482422,15.272500038146973,8.445945739746094,19.850000381469727,10.331110954284668,20.899999618530273,18.600000381469727,27.170000076293945,3.6500000953674316,3.949167013168335,60.34000015258789,36.709999084472656,48.0,16.700000762939453,54.79999923706055,1.5926669836044312,30.770000457763672,37.20000076293945,2262.0400390625
2006-03-13,457.3340148925781,2.3457140922546387,37.13999938964844,37.72605895996094,34.0,73.58999633789062,1.809499979019165,16.18000030517578,47.91999816894531,23.469999313354492,35.0,8.699999809265137,54.22999954223633,20.860000610351562,15.3725004196167,8.434934616088867,19.729999542236328,10.452221870422363,20.899999618530273,18.600000381469727,27.110000610351562,3.585714101791382,3.99666690826416,60.4900016784668,36.709999084472656,48.209999084472656,16.299999237060547,54.79999923706055,1.5926669836044312,30.889999389648438,36.97999954223633,2267.030029296875
2006-03-14,457.3340148925781,2.4042859077453613,37.400001525878906,37.67847442626953,34.9900016784668,75.01000213623047,1.8454999923706055,16.18000030517578,48.959999084472656,23.920000076293945,35.0,8.890000343322754,55.27000045776367,21.25,15.717499732971191,8.787788391113281,19.760000228881836,10.486666679382324,20.899999618530273,18.600000381469727,27.229999542236328,3.6314289569854736,4.107500076293945,60.43000030517578,36.709999084472656,49.25,16.90999984741211,54.79999923706055,1.5926669836044312,31.219999313354492,37.45000076293945,2295.89990234375
2006-03-15,457.3340148925781,2.365356922149658,37.08000183105469,37.24229049682617,35.119998931884766,74.88999938964844,1.844499945640564,16.18000030517578,49.22999954223633,24.010000228881836,35.0,9.026666641235352,55.0,21.440000534057617,15.9350004196167,8.621121406555176,19.920000076293945,10.524443626403809,20.899999618530273,18.600000381469727,27.360000610351562,3.5871429443359375,4.173333168029785,60.060001373291016,36.709999084472656,49.810001373291016,16.6299991607666,54.79999923706055,1.5926669836044312,31.280000686645508,39.2599983215332,2311.840087890625
2006-03-16,457.3340148925781,2.296786069869995,35.93000030517578,37.24229049682617,34.08000183105469,73.83999633789062,1.8385000228881836,16.18000030517578,49.099998474121094,23.75,35.0,9.05666732788086,55.0,21.25,15.72249984741211,8.477727890014648,19.649999618530273,10.930000305175781,20.899999618530273,18.600000381469727,27.270000457763672,3.63857102394104,4.031667232513428,59.900001525878906,36.709999084472656,49.869998931884766,16.969999313354492,54.79999923706055,1.5926669836044312,30.149999618530273,39.4900016784668,2299.56005859375
2006-03-17,457.3340148925781,2.309286117553711,35.97999954223633,37.400901794433594,33.95000076293945,73.25,1.7994999885559082,16.18000030517578,49.189998626708984,23.969999313354492,35.0,8.966667175292969,55.880001068115234,21.6200008392334,15.827500343322754,8.503252983093262,19.540000915527344,11.572221755981445,20.899999618530273,18.600000381469727,27.5,3.7385709285736084,4.064167022705078,60.060001373291016,36.709999084472656,50.77000045776367,16.770000457763672,54.79999923706055,1.5926669836044312,30.190000534057617,40.560001373291016,2306.47998046875
2006-03-20,457.3340148925781,2.2853569984436035,36.54999923706055,37.1788444519043,34.150001525878906,72.8499984741211,1.8114999532699585,16.18000030517578,49.25,24.010000228881836,35.0,8.966667175292969,56.0,21.68000030517578,15.755000114440918,8.713462829589844,19.6200008392334,11.65666675567627,20.899999618530273,18.600000381469727,27.889999389648438,3.8685710430145264,4.033332824707031,59.86000061035156,36.709999084472656,50.310001373291016,16.489999771118164,54.79999923706055,1.5926669836044312,30.1200008392334,40.189998626708984,2314.110107421875
